1399995697032862000	1.889862	-12.871228	-2.4789033	2.7513103	
1399995697042872000	1.899872	-16.575964	0.7218784	4.739881	
1399995697062861000	1.919861	-10.147159	-1.8387469	2.3699405	
1399995697073084000	1.930084	-5.7341666	-0.4903325	3.636633	
1399995697092829000	1.949829	-5.1621118	2.1792557	-1.8387469	
1399995697102839000	1.959839	-9.220976	0.38136974	0.53119355	
1399995697122767000	1.979767	-14.9006605	-3.445948	1.8659877	
1399995697132837000	1.989837	-14.355846	-4.0588636	0.4903325	
1399995697152765000	2.009765	-9.765789	-2.6423476	-3.7455957	
1399995697162836000	2.019836	-6.510526	-2.5197644	-6.1563973	
1399995697182795000	2.039795	-4.4810944	-4.3176503	-6.347082	
1399995697192835000	2.049835	-5.5162406	-4.440233	-3.7864566	
1399995697212763000	2.069763	-8.076866	-4.780742	-1.8659877	
1399995697232782000	2.089782	-9.112013	-5.053149	-0.7218784	
1399995697242823000	2.099823	-8.730643	-3.255263	-1.2258313	
1399995697262781000	2.119781	-7.6137743	-1.2258313	-1.6753027	
1399995697272913000	2.129913	-7.6954966	-1.1032481	-3.091819	
1399995697292811000	2.149811	-9.493382	-2.2201166	-3.13268	
1399995697302820000	2.15982	-11.645397	-3.091819	-3.13268	
1399995697322779000	2.179779	-10.419566	-5.1621118	-4.2495484	
1399995697332819000	2.189819	-9.343558	-5.053149	-5.284695	
1399995697352778000	2.209778	-8.539958	-4.3176503	-4.508335	
1399995697362818000	2.219818	-8.499097	-3.8273177	-3.6774938	
1399995697382776000	2.239776	-8.771504	-3.255263	-2.669588	
1399995697402765000	2.259765	-9.602345	-2.2473574	-0.95342433	
1399995697412836000	2.269836	-9.874752	-1.56634	-0.027240695	
1399995697432764000	2.289764	-9.41166	-1.1849703	0.4903325	
1399995697442835000	2.299835	-8.989429	-1.56634	0.38136974	
1399995697462763000	2.319763	-8.771504	-2.3699405	-0.53119355	
1399995697472834000	2.329834	-8.989429	-2.3699405	-1.0215261	
1399995697493860000	2.35086	-8.648921	-3.3642259	-1.6344417	
1399995697502894000	2.359894	-8.880466	-4.69902	-2.7104492	
1399995697522822000	2.379822	-8.880466	-5.202973	-2.8330324	
1399995697532831000	2.389831	-9.071152	-5.012288	-3.255263	
1399995697553034000	2.410034	-8.880466	-4.2086873	-3.405087	
1399995697562983000	2.419983	-8.580819	-3.5549107	-3.173541	
1399995697582911000	2.439911	-9.261836	-3.214402	-2.0566726	
1399995697602930000	2.45993	-10.2152605	-2.8602731	-0.7218784	
1399995697613001000	2.470001	-10.18802	-2.2882185	-0.4903325	
1399995697633082000	2.490082	-9.384419	-1.6344417	-0.87170225	
1399995697650019000	2.507019	-8.60806	-1.1032481	-0.8036005	
1399995697666163000	2.523163	-8.880466	-1.1441092	-0.53119355	
1399995697672999000	2.529999	-9.765789	-2.0294318	-0.4903325	
1399995697694941000	2.551941	-10.106298	-2.5606253	-0.6810174	
1399995697703150000	2.56015	-10.106298	-3.2825038	-0.95342433	
1399995697723993000	2.580993	-9.534244	-4.0588636	-1.4165162	
1399995697732874000	2.589874	-8.921328	-4.69902	-2.0566726	
1399995697752863000	2.609863	-8.60806	-4.3176503	-1.8387469	
1399995697772852000	2.629852	-8.539958	-3.636633	-1.7570249	
1399995697783350000	2.64035	-8.60806	-3.8681788	-1.1849703	
1399995697803003000	2.660003	-8.962189	-3.7455957	-1.0215261	
1399995697813013000	2.670013	-9.193735	-3.5549107	-1.293933	
1399995697833063000	2.690063	-9.112013	-3.13268	-1.607201	
1399995697843439000	2.700439	-8.880466	-3.4731886	-2.1383946	
1399995697863245000	2.720245	-9.261836	-3.2825038	-2.6014864	
1399995697872919000	2.729919	-9.493382	-2.901134	-2.1383946	
1399995697895105000	2.752105	-10.024576	-2.4516625	-1.484618	
1399995697902979000	2.759979	-10.378705	0.3405087	-0.19068487	
1399995697924311000	2.781311	-7.9270425	-0.19068487	-5.3119354	
1399995697933161000	2.790161	-5.6252036	3.5549107	-5.3119354	
1399995697952967000	2.809967	-10.637491	-0.4903325	-0.6810174	
1399995697975214000	2.832214	-16.126492	-7.6546354	1.6344417	
1399995697982874000	2.839874	-11.100583	-5.47538	-0.0	
1399995698002924000	2.859924	-6.932757	0.19068487	-2.0975335	
1399995698012873000	2.869873	-6.3198414	-0.6401563	-2.8602731	
1399995698032923000	2.889923	-8.798744	-2.0566726	-1.8387469	
1399995698042841000	2.899841	-9.41166	-1.6344417	-1.56634	
1399995698062861000	2.919861	-10.446807	-0.19068487	-0.8036005	
1399995698072870000	2.92987	-11.713499	-2.982856	-1.253072	
1399995698092890000	2.94989	-10.378705	-3.3642259	-2.3699405	
1399995698102961000	2.959961	-8.308413	-1.4437568	-2.7104492	
1399995698122858000	2.979858	-9.452521	-1.253072	-1.8659877	
1399995698142878000	2.999878	-10.528529	-1.6753027	-0.9125633	
1399995698153223000	3.010223	-9.534244	-0.8036005	-0.9942854	
1399995698172876000	3.029876	-8.458236	-0.3405087	-1.2258313	
1399995698182856000	3.039856	-9.193735	-1.9477097	-1.7161638	
1399995698202906000	3.059906	-9.261836	-2.5606253	-1.9477097	
1399995698212854000	3.069854	-8.839605	-1.8659877	-1.9477097	
1399995698232874000	3.089874	-9.724928	-2.6014864	-1.6753027	
1399995698242853000	3.099853	-10.2152605	-3.7864566	-1.8659877	
1399995698262842000	3.119842	-10.024576	-3.255263	-2.2473574	
1399995698272852000	3.129852	-9.575105	-2.6014864	-2.3290794	
1399995698292811000	3.149811	-9.493382	-2.4516625	-1.9477097	
1399995698312769000	3.169769	-8.798744	-1.8659877	-1.9885708	
1399995698322840000	3.17984	-7.84532	-0.7627395	-2.3290794	
1399995698344385000	3.201385	-8.3765135	-0.4903325	-2.2201166	
1399995698358240000	3.21524	-9.765789	-0.87170225	-1.8659877	
1399995698373041000	3.230041	-9.997335	-0.38136974	-2.0294318	
1399995698383021000	3.240021	-9.684067	0.61291564	-1.8659877	
1399995698403040000	3.26004	-9.80665	0.06810174	-2.1792557	
1399995698414148000	3.271148	-9.80665	-0.38136974	-2.3290794	
1399995698432978000	3.289978	-9.452521	-1.1032481	-2.4108016	
1399995698443506000	3.300506	-9.724928	-1.9885708	-2.2473574	
1399995698462916000	3.319916	-10.487668	-2.0975335	-1.1032481	
1399995698474665000	3.331665	-10.337844	-2.669588	-0.8308412	
1399995698493097000	3.350097	-10.18802	-2.982856	-0.87170225	
1399995698512873000	3.369873	-9.765789	-3.3233647	-0.7218784	
1399995698522822000	3.379822	-9.384419	-3.255263	-0.25878662	
1399995698542902000	3.399902	-9.302697	-3.214402	-0.0	
1399995698553187000	3.410187	-9.493382	-3.255263	-0.14982383	
1399995698572870000	3.42987	-9.493382	-2.2473574	0.19068487	
1399995698582972000	3.439972	-8.989429	-1.7570249	0.06810174	
1399995698604212000	3.461212	-9.220976	-1.7570249	-0.06810174	
1399995698612970000	3.46997	-9.80665	-1.7978859	-0.0	
1399995698633783000	3.490783	-9.643207	-1.7570249	-0.10896278	
1399995698642939000	3.499939	-8.921328	-1.56634	-0.7218784	
1399995698662928000	3.519928	-9.575105	-2.2201166	-0.9125633	
1399995698683039000	3.540039	-9.80665	-2.7921712	-0.7627395	
1399995698692865000	3.549865	-9.452521	-2.0294318	-0.7627395	
1399995698712854000	3.569854	-9.302697	-0.7627395	-0.40861043	
1399995698722834000	3.579834	-8.689782	0.6810174	-0.4903325	
1399995698742823000	3.599823	-9.343558	-0.10896278	-0.44947147	
1399995698752833000	3.609833	-10.2152605	-0.29964766	-1.1032481	
1399995698773310000	3.63031	-9.343558	0.0	-1.293933	
1399995698783228000	3.640228	-6.851035	2.4789033	-3.8954194	
1399995698803034000	3.660034	-6.0474343	1.9477097	-6.810174	
1399995698812922000	3.669922	-14.09706	3.13268	-7.572913	
1399995698836023000	3.693023	-15.731502	-1.6753027	0.06810174	
1399995698844294000	3.701294	-11.672638	-2.3290794	0.87170225	
1399995698863245000	3.720245	-13.0619135	-0.40861043	-1.525479	
1399995698883997000	3.740997	-4.5491962	1.607201	-5.434519	
1399995698893183000	3.750183	-8.60806	-1.8387469	-6.2789803	
1399995698913019000	3.770019	-6.0882955	-1.2258313	-2.1792557	
1399995698922876000	3.779876	-12.367276	-8.158588	1.7978859	
1399995698942896000	3.799896	-11.182305	-2.7513103	-1.0215261	
1399995698952906000	3.809906	-8.798744	0.5720546	-0.29964766	
1399995698974543000	3.831543	-4.3585114	4.1269655	-3.0237172	
1399995698984949000	3.841949	-11.863323	3.3233647	0.87170225	
1399995699004877000	3.861877	-11.863323	0.10896278	0.53119355	
1399995699022852000	3.879852	-12.054008	1.253072	0.21792556	
1399995699032831000	3.889831	-7.9679036	0.4903325	-0.5720546	
1399995699052912000	3.909912	-11.522814	-1.6344417	-1.7570249	
1399995699062830000	3.91983	-10.487668	-3.5957718	-2.4108016	
1399995699082850000	3.93985	-8.3765135	-2.2882185	-3.214402	
1399995699092951000	3.949951	-8.798744	-3.3642259	-2.2201166	
1399995699114039000	3.971039	-9.724928	-3.2825038	-1.7570249	
1399995699127070000	3.98407	-10.419566	-3.5140498	-0.9942854	
1399995699142847000	3.999847	-10.419566	-4.3176503	-0.8308412	
1399995699154169000	4.011169	-10.7192135	-4.2904096	-0.6401563	
1399995699172876000	4.029876	-9.765789	-3.445948	-0.6810174	
1399995699182947000	4.039947	-8.185829	-1.334794	-1.8387469	
1399995699203180000	4.06018	-7.6954966	1.1441092	-2.2882185	
1399995699222773000	4.079773	-7.082581	1.484618	-1.334794	
1399995699232844000	4.089844	-7.6954966	0.6810174	-0.6810174	
1399995699252771000	4.109771	-10.678352	-0.6810174	-0.61291564	
1399995699262812000	4.119812	-10.8281765	-2.1792557	-1.0623871	
1399995699282770000	4.13977	-9.915613	-3.445948	-1.1441092	
1399995699292841000	4.149841	-11.100583	-5.284695	-1.1032481	
1399995699312769000	4.169769	-11.182305	-6.769313	3.636633	
1399995699322809000	4.179809	-13.484144	-7.3822284	4.630918	
1399995699342768000	4.199768	-10.869038	-8.076866	2.0975335	
1399995699352839000	4.209839	-8.22669	-5.6660647	1.253072	
1399995699376703000	4.233703	-9.384419	-8.158588	2.0294318	
1399995699384577000	4.241577	-11.645397	-9.684067	-1.3756552	
1399995699402887000	4.259887	-1.8387469	-11.372991	-9.343558	
1399995699423273000	4.280273	1.9068487	-6.0882955	-13.443283	
1399995699432825000	4.289825	2.7921712	-5.09401	-12.258313	
1399995699452875000	4.309875	3.13268	-5.1212506	-10.419566	
1399995699462885000	4.319885	3.5549107	-0.8308412	-8.921328	
1399995699482874000	4.339874	4.671779	3.5549107	-7.3141265	
1399995699493372000	4.350372	5.09401	7.6954966	-3.8681788	
1399995699512934000	4.369934	3.8681788	9.724928	1.8387469	
1399995699522974000	4.379974	1.56634	7.3141265	3.5549107	
1399995699542963000	4.399963	0.3405087	5.5843425	3.4731886	
1399995699553095000	4.410095	1.253072	4.69902	6.3198414	
1399995699574518000	4.431518	0.8308412	4.671779	11.75436	
1399995699593012000	4.450012	-1.2258313	2.3290794	18.537292	
1399995699603113000	4.460113	-3.6774938	2.9419951	19.681402	
1399995699627375000	4.484375	-3.8681788	1.1441092	19.681402	
1399995699635279000	4.492279	-3.445948	0.06810174	19.640541	
1399995699653559000	4.510559	-1.1849703	1.525479	17.65197	
1399995699664209000	4.521209	1.9477097	2.2882185	16.08563	
1399995699682947000	4.539947	0.9942854	2.2473574	18.38747	
1399995699693323000	4.550323	-0.87170225	0.9942854	19.681402	
1399995699712824000	4.569824	-1.7978859	0.9125633	17.801794	
1399995699722864000	4.579864	-0.0	-0.14982383	15.200308	
1399995699742853000	4.599853	1.334794	-0.95342433	11.75436	
1399995699762842000	4.619842	2.669588	-0.06810174	10.147159	
1399995699772913000	4.629913	2.4516625	0.027240695	10.95076	
1399995699792994000	4.649994	1.0215261	-1.334794	12.176591	
1399995699803217000	4.660217	-0.10896278	-2.2882185	13.593107	
1399995699822962000	4.679962	1.3756552	0.0	13.74293	
1399995699832880000	4.68988	2.2473574	0.87170225	12.367276	
1399995699852869000	4.709869	1.56634	1.0215261	10.7192135	
1399995699862848000	4.719848	1.9068487	0.40861043	9.643207	
1399995699882807000	4.739807	2.0294318	-0.3405087	9.833891	
1399995699893366000	4.750366	1.2258313	0.3405087	10.678352	
1399995699913904000	4.770904	0.8036005	2.1383946	10.7192135	
1399995699932856000	4.789856	0.9942854	3.0645783	10.678352	
1399995699943415000	4.800415	1.334794	2.5606253	10.8281765	
1399995699962916000	4.819916	1.0215261	3.5140498	11.985906	
1399995699972986000	4.829986	0.21792556	1.4165162	13.0619135	
1399995699992945000	4.849945	-0.027240695	-0.14982383	10.800936	
1399995700002985000	4.859985	2.9419951	0.44947147	9.915613	
1399995700022913000	4.879913	4.2904096	1.4165162	8.921328	
1399995700032984000	4.889984	3.255263	0.4903325	9.643207	
1399995700053034000	4.910034	2.0294318	-0.38136974	8.880466	
1399995700062983000	4.919983	3.255263	-0.53119355	9.833891	
1399995700082911000	4.939911	2.4108016	-0.61291564	10.065437	
1399995700102930000	4.95993	2.3699405	0.29964766	9.874752	
1399995700112970000	4.96997	1.7570249	-0.6810174	10.487668	
1399995700132685000	4.989685	-0.5720546	0.06810174	11.795221	
1399995700144007000	5.001007	0.44947147	0.40861043	11.182305	
1399995700165796000	5.022796	0.7218784	-0.61291564	10.419566	
1399995700177881000	5.034881	-0.29964766	-2.1383946	7.5456724	
1399995700193506000	5.050506	0.6810174	0.6810174	7.2324047	
1399995700203638000	5.060638	1.3756552	5.7341666	8.185829	
1399995700222803000	5.079803	5.3119354	11.672638	11.795221	
1399995700232844000	5.089844	4.167826	3.7455957	10.147159	
1399995700253107000	5.110107	1.6344417	0.10896278	7.84532	
1399995700262842000	5.119842	-2.1792557	-1.4437568	11.141444	
1399995700282770000	5.13977	-2.901134	-1.334794	12.285554	
1399995700302759000	5.159759	3.255263	3.0237172	11.141444	
1399995700312830000	5.16983	1.253072	0.0	9.534244	
1399995700332819000	5.189819	1.525479	1.0215261	9.193735	
1399995700342859000	5.199859	1.253072	1.3756552	9.874752	
1399995700362757000	5.219757	1.2258313	0.95342433	9.261836	
1399995700376642000	5.233642	0.9942854	0.61291564	8.60806	
1399995700393946000	5.250946	1.1849703	1.0623871	9.724928	
1399995700405024000	5.262024	1.4165162	1.293933	9.643207	
1399995700423060000	5.28006	0.9942854	1.0215261	9.80665	
1399995700432978000	5.289978	0.8308412	1.0215261	10.065437	
1399995700452875000	5.309875	0.7627395	1.334794	9.602345	
1399995700472864000	5.329864	1.1441092	1.3756552	8.880466	
1399995700483881000	5.340881	1.3756552	0.53119355	9.112013	
1399995700502924000	5.359924	1.1032481	0.10896278	10.56939	
1399995700512995000	5.369995	1.1441092	0.5720546	10.378705	
1399995700527338000	5.384338	1.484618	0.7627395	9.452521	
1399995700543055000	5.400055	1.253072	0.61291564	9.112013	
1399995700563044000	5.420044	1.607201	0.44947147	9.112013	
1399995700572992000	5.429992	1.6344417	-0.027240695	8.267551	
1399995700592951000	5.449951	1.7161638	-0.14982383	9.343558	
1399995700603083000	5.460083	1.1441092	0.10896278	9.724928	
1399995700632990000	5.48999	1.0215261	0.027240695	9.220976	
1399995700646082000	5.503082	0.44947147	0.38136974	9.030291	
1399995700653010000	5.51001	-0.06810174	0.38136974	10.024576	
1399995700673029000	5.530029	-0.21792556	-0.06810174	10.065437	
1399995700683527000	5.540527	-0.3405087	-0.44947147	12.176591	
1399995700702967000	5.559967	0.25878662	0.0	10.7192135	
1399995700712885000	5.569885	0.14982383	0.14982383	11.223166	
1399995700732782000	5.589782	-0.14982383	0.10896278	9.493382	
1399995700742823000	5.599823	-0.14982383	-0.027240695	9.602345	
1399995700763117000	5.620117	-0.0	0.0	10.446807	
1399995700772822000	5.629822	0.38136974	-0.027240695	10.61025	
1399995700792780000	5.64978	-0.10896278	0.0	9.915613	
1399995700802820000	5.65982	0.29964766	0.0	9.833891	
1399995700822779000	5.679779	0.14982383	0.40861043	10.56939	
1399995700842768000	5.699768	-0.29964766	0.44947147	10.256122	
1399995700852839000	5.709839	-0.29964766	0.25878662	9.575105	
1399995700872767000	5.729767	-0.027240695	0.0	9.915613	
1399995700882837000	5.739837	0.21792556	-0.19068487	9.80665	
1399995700902918000	5.759918	-0.29964766	-0.10896278	8.798744	
1399995700912989000	5.769989	-0.027240695	0.44947147	8.798744	
1399995700932886000	5.789886	-0.29964766	0.29964766	9.220976	
1399995700943018000	5.800018	-0.6810174	0.027240695	13.211738	
1399995700963007000	5.820007	-0.87170225	0.10896278	9.684067	
1399995700973017000	5.830017	-0.5720546	-0.38136974	7.1234417	
1399995700993067000	5.850067	-0.29964766	-0.21792556	10.528529	
1399995701013025000	5.870025	-0.61291564	0.21792556	12.898469	
1399995701023005000	5.880005	-0.3405087	0.6401563	9.833891	
1399995701044184000	5.901184	-1.6753027	-1.0623871	6.1291566	
1399995701052973000	5.909973	-0.6810174	-1.484618	10.991621	
1399995701072840000	5.92984	-0.06810174	-0.10896278	12.898469	
1399995701082789000	5.939789	-0.0	0.53119355	8.730643	
1399995701102778000	5.959778	-0.6401563	0.44947147	5.706926	
1399995701112787000	5.969787	-2.0566726	-0.4903325	10.446807	
1399995701132898000	5.989898	-0.6810174	0.25878662	11.372991	
1399995701143244000	6.000244	0.38136974	-0.87170225	9.152874	
1399995701163416000	6.020416	-0.027240695	-0.4903325	8.921328	
1399995701182825000	6.039825	-1.0623871	0.10896278	10.528529	
1399995701192896000	6.049896	-1.293933	0.53119355	10.56939	
1399995701212793000	6.069793	-0.5720546	0.4903325	9.534244	
1399995701222834000	6.079834	-0.6810174	0.10896278	10.024576	
1399995701243952000	6.100952	-0.44947147	0.14982383	10.61025	
1399995701262873000	6.119873	-0.87170225	0.027240695	10.18802	
1399995701272913000	6.129913	0.027240695	0.25878662	8.771504	
1399995701282862000	6.139862	-0.25878662	0.027240695	9.493382	
1399995701302851000	6.159851	-0.29964766	0.027240695	10.678352	
1399995701312922000	6.169922	-0.61291564	-0.19068487	10.256122	
1399995701332850000	6.18985	-0.87170225	-0.29964766	9.643207	
1399995701343836000	6.200836	-0.95342433	-0.14982383	9.80665	
1399995701362909000	6.219909	-0.6401563	-0.06810174	10.378705	
1399995701392908000	6.249908	-0.25878662	0.5720546	7.9270425	
1399995701406092000	6.263092	-0.44947147	0.9125633	6.578628	
1399995701423090000	6.28009	0.14982383	-0.4903325	11.863323	
1399995701436396000	6.293396	-0.14982383	-0.3405087	13.361561	
1399995701453241000	6.310241	-0.4903325	0.44947147	8.117727	
1399995701472773000	6.329773	-0.10896278	1.293933	9.643207	
1399995701482844000	6.339844	-0.027240695	1.1032481	11.604536	
1399995701503107000	6.360107	-0.4903325	1.1849703	9.261836	
1399995701512842000	6.369842	-0.8036005	0.61291564	7.8861814	
1399995701532953000	6.389953	-1.1441092	-0.38136974	11.182305	
1399995701552820000	6.40982	-0.5720546	0.44947147	13.130015	
1399995701562861000	6.419861	-0.6810174	1.334794	9.643207	
1399995701582819000	6.439819	-0.7218784	0.53119355	7.1234417	
1399995701592829000	6.449829	-0.5720546	0.06810174	10.296983	
1399995701613337000	6.470337	-0.95342433	0.19068487	10.95076	
1399995701622828000	6.479828	-0.8036005	0.6810174	9.343558	
1399995701644251000	6.501251	-0.21792556	0.7627395	7.8861814	
1399995701652887000	6.509887	-0.9125633	0.21792556	10.024576	
1399995701673121000	6.530121	-1.0215261	0.10896278	10.678352	
1399995701682978000	6.539978	-0.4903325	0.3405087	9.493382	
1399995701702845000	6.559845	-0.8036005	0.44947147	9.80665	
1399995701722773000	6.579773	-0.9942854	0.44947147	10.18802	
1399995701732844000	6.589844	-0.87170225	0.4903325	9.833891	
1399995701752802000	6.609802	-0.5720546	0.38136974	10.487668	
1399995701762873000	6.619873	-0.44947147	0.44947147	10.106298	
1399995701782953000	6.639953	-0.6810174	0.4903325	9.997335	
1399995701793787000	6.650787	-0.4903325	0.40861043	10.147159	
1399995701813440000	6.67044	-0.25878662	0.6810174	10.256122	
1399995701823359000	6.680359	-0.40861043	0.9942854	9.302697	
1399995701842951000	6.699951	-0.40861043	0.7218784	8.962189	
1399995701852961000	6.709961	-0.0	-0.06810174	9.384419	
1399995701872919000	6.729919	-0.21792556	0.21792556	9.80665	
1399995701882990000	6.73999	-1.1441092	0.7218784	8.798744	
1399995701903010000	6.76001	-1.2258313	0.29964766	8.921328	
1399995701922938000	6.779938	-0.4903325	0.38136974	10.678352	
1399995701933008000	6.790008	-0.44947147	0.53119355	9.997335	
1399995701952936000	6.809936	-0.4903325	0.61291564	9.384419	
1399995701963007000	6.820007	-0.40861043	0.53119355	10.147159	
1399995701982966000	6.839966	-0.40861043	0.6810174	10.446807	
1399995701993128000	6.850128	-0.61291564	0.38136974	9.602345	
1399995702012964000	6.869964	-0.25878662	0.3405087	10.106298	
