Start:BMA250 3-axis Accelerometer Type:accelerometer Delay:0
Unixtime (in nanosecond), Second, values[]
1391682273419000000,0.0,-2.669588,0.53119355,9.765789,
1391682273638910000,0.21991,-2.0566726,0.95342433,9.643207,
1391682273650903000,0.231903,-2.0566726,0.9125633,9.80665,
1391682273669092000,0.250092,-1.9885708,0.95342433,9.643207,
1391682273680139000,0.261139,-1.7978859,0.8308412,9.534244,
1391682273699579000,0.280579,-1.6753027,0.87170225,9.452521,
1391682273710321000,0.291321,-1.7570249,0.87170225,9.493382,
1391682273729089000,0.310089,-1.7978859,0.8036005,9.575105,
1391682273749017000,0.330017,-1.7570249,0.8308412,9.575105,
1391682273759302000,0.340302,-1.7161638,0.9125633,9.534244,
1391682273779382000,0.360382,-1.6753027,0.95342433,9.575105,
1391682273789209000,0.370209,-1.7161638,0.95342433,9.575105,
1391682273809015000,0.390015,-1.7161638,0.9125633,9.643207,
1391682273819177000,0.400177,-1.6753027,0.9125633,9.684067,
1391682273838983000,0.419983,-1.56634,0.95342433,9.602345,
1391682273849085000,0.430085,-1.484618,1.1032481,9.602345,
1391682273869013000,0.450013,-1.56634,1.1849703,9.765789,
1391682273889154000,0.470154,-1.525479,1.2258313,9.833891,
1391682273909021000,0.490021,-1.4165162,1.0623871,9.915613,
1391682273919092000,0.500092,-1.253072,0.8308412,10.106298,
1391682273929010000,0.51001,-1.1032481,0.8036005,10.337844,
1391682273942407000,0.523407,-1.1032481,0.8036005,10.2152605,
1391682273959528000,0.540528,-0.9125633,0.5720546,10.106298,
1391682273979486000,0.560486,-0.6401563,0.3405087,10.419566,
1391682273989679000,0.570679,-0.40861043,0.25878662,10.147159,
1391682274009058000,0.590058,-0.40861043,-0.06810174,9.575105,
1391682274019006000,0.600006,-0.40861043,-0.14982383,9.602345,
1391682274040308000,0.621308,-0.25878662,0.06810174,9.643207,
1391682274049005000,0.630005,-0.027240695,0.21792556,9.261836,
1391682274069757000,0.650757,0.027240695,0.3405087,9.030291,
1391682274089014000,0.670014,0.10896278,0.61291564,9.343558,
1391682274099024000,0.680024,0.38136974,0.95342433,9.452521,
1391682274119074000,0.700074,0.4903325,1.1032481,9.452521,
1391682274129328000,0.710328,0.40861043,1.1441092,9.684067,
1391682274150232000,0.731232,0.53119355,1.1441092,9.915613,
1391682274159815000,0.740815,0.6810174,1.0623871,9.956474,
1391682274179559000,0.760559,0.7218784,1.1441092,9.956474,
1391682274189050000,0.77005,0.6401563,1.1849703,9.874752,
1391682274209284000,0.790284,0.53119355,1.1032481,9.80665,
1391682274220056000,0.801056,0.53119355,1.1441092,9.724928,
1391682274238977000,0.819977,0.6810174,1.1849703,9.575105,
1391682274259027000,0.840027,0.7218784,1.2258313,9.452521,
1391682274268976000,0.849976,0.7627395,1.0215261,9.41166,
1391682274289545000,0.870545,0.7627395,0.9942854,9.575105,
1391682274299066000,0.880066,0.87170225,1.0215261,9.602345,
1391682274319086000,0.900086,0.8308412,0.9125633,9.643207,
1391682274329004000,0.910004,0.6810174,0.8308412,9.765789,
1391682274359003000,0.940003,0.6810174,0.8036005,9.765789,
1391682274379022000,0.960022,0.61291564,0.8036005,9.765789,
1391682274389093000,0.970093,0.61291564,0.8036005,9.80665,
1391682274409021000,0.990021,0.61291564,0.8036005,9.724928,
1391682274419000000,1.0,0.5720546,0.8308412,9.80665,
1391682274439478000,1.020478,0.53119355,0.87170225,9.874752,
1391682274458978000,1.039978,0.53119355,0.95342433,9.765789,
1391682274468988000,1.049988,0.44947147,0.9942854,9.765789,
1391682274490228000,1.071228,0.5720546,0.9942854,9.765789,
1391682274499017000,1.080017,0.61291564,0.9125633,9.684067,
1391682274518976000,1.099976,0.44947147,0.8308412,9.724928,
1391682274530512000,1.111512,0.40861043,0.8036005,9.80665,
1391682274548914000,1.129914,0.4903325,0.8036005,9.80665,
1391682274558984000,1.139984,0.4903325,0.8036005,9.724928,
1391682274588922000,1.169922,0.40861043,0.8308412,9.724928,
1391682274609888000,1.190888,0.4903325,0.7627395,9.684067,
1391682274628992000,1.209992,0.44947147,0.6810174,9.724928,
1391682274638971000,1.219971,0.44947147,0.6810174,9.80665,
1391682274658991000,1.239991,0.4903325,0.7218784,9.684067,
1391682274668970000,1.24997,0.44947147,0.7627395,9.643207,
1391682274688928000,1.269928,0.40861043,0.61291564,9.80665,
1391682274698999000,1.279999,0.40861043,0.53119355,9.874752,
1391682274718927000,1.299927,0.44947147,0.6401563,9.874752,
1391682274730371000,1.311371,0.4903325,0.6810174,9.833891,
1391682274748956000,1.329956,0.44947147,0.6810174,9.874752,
1391682274759027000,1.340027,0.38136974,0.6401563,9.915613,
1391682274780634000,1.361634,0.40861043,0.61291564,9.874752,
1391682274789301000,1.370301,0.40861043,0.61291564,9.833891,
1391682274809320000,1.39032,0.38136974,0.53119355,9.80665,
1391682274829279000,1.410279,0.38136974,0.61291564,9.80665,
1391682274839319000,1.420319,0.40861043,0.6401563,9.765789,
1391682274859308000,1.440308,0.38136974,0.7627395,9.765789,
1391682274869287000,1.450287,0.25878662,0.61291564,9.874752,
1391682274889276000,1.470276,0.21792556,0.6401563,9.997335,
1391682274899225000,1.480225,0.44947147,0.6810174,9.765789,
1391682274919489000,1.500489,0.61291564,0.87170225,9.684067,
