Start:BMA250 3-axis Accelerometer Type:accelerometer Delay:0
Unixtime (in nanosecond), Second, values[]
1392015649707000000,0.0,-0.4903325,1.0623871,9.534244,
1392015649906738000,0.199738,-0.40861043,0.9942854,9.80665,
1392015649926727000,0.219727,-0.40861043,0.9942854,9.997335,
1392015649946746000,0.239746,-0.4903325,0.7627395,10.065437,
1392015649956970000,0.24997,-0.38136974,0.61291564,9.874752,
1392015649976775000,0.269775,-0.10896278,0.7218784,9.534244,
1392015649987060000,0.28006,-0.06810174,0.95342433,9.302697,
1392015650006774000,0.299774,-0.38136974,1.293933,9.220976,
1392015650016937000,0.309937,-0.7627395,1.607201,9.452521,
1392015650037597000,0.330597,-0.8036005,1.6753027,9.602345,
1392015650046752000,0.339752,-0.5720546,1.4437568,9.534244,
1392015650066802000,0.359802,-0.40861043,1.253072,9.765789,
1392015650086761000,0.379761,-0.40861043,1.1849703,10.065437,
1392015650096801000,0.389801,-0.44947147,1.1849703,10.18802,
1392015650116790000,0.40979,-0.40861043,1.334794,10.106298,
1392015650126861000,0.419861,-0.3405087,1.4165162,9.833891,
1392015650146941000,0.439941,-0.40861043,1.253072,9.833891,
1392015650157317000,0.450317,-0.53119355,1.0623871,9.915613,
1392015650176757000,0.469757,-0.4903325,1.0623871,9.874752,
1392015650186736000,0.479736,-0.44947147,1.1849703,9.724928,
1392015650206725000,0.499725,-0.40861043,1.3756552,9.602345,
1392015650216766000,0.509766,-0.4903325,1.56634,9.452521,
1392015650236724000,0.529724,-0.5720546,1.7161638,9.575105,
1392015650246764000,0.539764,-0.4903325,1.6753027,9.643207,
1392015650266784000,0.559784,-0.3405087,1.4437568,9.602345,
1392015650286712000,0.579712,-0.21792556,1.2258313,9.643207,
1392015650296752000,0.589752,-0.14982383,0.95342433,9.724928,
1392015650316711000,0.609711,-0.21792556,0.7627395,9.765789,
1392015650327606000,0.620606,-0.25878662,0.7627395,9.724928,
1392015650346801000,0.639801,-0.21792556,0.8308412,9.643207,
1392015650357116000,0.650116,-0.19068487,0.7218784,9.643207,
1392015650377227000,0.670227,-0.14982383,0.4903325,9.602345,
1392015650386718000,0.679718,-0.06810174,0.53119355,9.534244,
1392015650406768000,0.699768,-0.14982383,0.7218784,9.602345,
1392015650416717000,0.709717,-0.21792556,0.7627395,9.724928,
1392015650436736000,0.729736,-0.25878662,0.8036005,9.684067,
1392015650446746000,0.739746,-0.19068487,0.8308412,9.724928,
1392015650466735000,0.759735,-0.14982383,0.53119355,9.765789,
1392015650486724000,0.779724,-0.19068487,0.53119355,9.724928,
1392015650496734000,0.789734,-0.21792556,0.8036005,9.765789,
1392015650516723000,0.809723,-0.38136974,0.8308412,9.915613,
1392015650526733000,0.819733,-0.40861043,0.8036005,9.874752,
1392015650546722000,0.839722,-0.29964766,0.8036005,9.724928,
1392015650556915000,0.849915,-0.21792556,0.8036005,9.684067,
1392015650576660000,0.86966,-0.25878662,0.8308412,9.915613,
1392015650586974000,0.879974,-0.29964766,0.9125633,9.80665,
1392015650606658000,0.899658,-0.21792556,1.1032481,9.602345,
1392015650616729000,0.909729,-0.25878662,1.253072,9.534244,
